time,open,high,low,close,volume
2022-02-11 07:00:00,55.78,57.73,55.74,56.95,459600
2022-02-14 07:00:00,56.17,56.91,55.0,55.04,687900
2022-02-15 07:00:00,54.96,55.62,54.96,55.15,236200
2022-02-16 07:00:00,55.27,56.32,55.0,55.78,288200
2022-02-17 07:00:00,55.78,58.39,55.78,57.34,1132500
2022-02-18 07:00:00,57.3,59.05,56.75,58.97,1468700
2022-02-21 07:00:00,59.64,59.68,58.7,59.09,842200
2022-02-22 07:00:00,58.19,59.87,57.53,59.68,1286000
2022-02-23 07:00:00,59.72,63.19,59.72,61.24,1867100
2022-02-24 07:00:00,60.88,63.19,60.88,63.15,2082900
2022-02-25 07:00:00,63.58,65.68,63.11,63.11,2105400
2022-02-28 07:00:00,63.54,64.36,61.82,63.62,1842200
2022-03-01 07:00:00,63.89,65.1,63.5,63.66,1246900
2022-03-02 07:00:00,63.58,64.75,62.84,64.75,1697600
2022-03-03 07:00:00,65.14,69.27,65.14,69.27,5507000
2022-03-04 07:00:00,70.99,71.38,69.04,69.27,3403000
2022-03-07 07:00:00,70.44,74.11,70.44,74.07,4069300
2022-03-08 07:00:00,74.15,75.47,70.6,70.99,3052400
2022-03-09 07:00:00,72.04,73.91,70.79,73.72,2996100
2022-03-10 07:00:00,72.35,75.63,72.16,72.94,1437000
2022-03-11 07:00:00,72.94,75.28,72.51,73.37,2314200
2022-03-14 07:00:00,73.6,74.89,70.21,70.21,2379900
2022-03-15 07:00:00,70.21,71.38,67.28,69.7,2176000
2022-03-16 07:00:00,70.91,74.5,69.7,73.72,1673100
2022-03-17 07:00:00,74.34,74.5,70.95,72.39,1599500
2022-03-18 07:00:00,73.13,74.3,72.43,73.76,1848700
2022-03-21 07:00:00,74.3,78.01,73.91,77.81,3422100
2022-03-22 07:00:00,77.93,83.24,77.93,83.24,3093400
2022-03-23 07:00:00,84.64,88.58,84.56,88.58,3169000
2022-03-24 07:00:00,88.15,90.1,85.81,86.78,3439900
2022-03-25 07:00:00,86.2,87.76,85.11,87.76,2561600
2022-03-28 07:00:00,87.95,91.66,87.02,91.62,2171400
2022-03-29 07:00:00,93.22,93.22,86.2,89.12,2885500
2022-03-30 07:00:00,87.76,90.88,85.61,90.49,3207600
2022-03-31 07:00:00,91.27,91.85,88.93,88.93,1743900
2022-04-01 07:00:00,87.76,89.63,86.98,88.93,1744400
2022-04-04 07:00:00,88.54,88.73,85.81,86.2,1907500
2022-04-05 07:00:00,86.0,87.37,83.39,83.86,1770700
2022-04-06 07:00:00,82.42,86.12,82.3,84.56,1340400
2022-04-07 07:00:00,84.25,87.95,84.25,86.98,1410000
2022-04-08 07:00:00,86.9,87.56,83.9,84.25,1297600
2022-04-12 07:00:00,84.64,86.86,83.27,84.25,1112200
2022-04-13 07:00:00,85.58,90.14,85.03,90.14,2285800
