time,open,high,low,close,volume
2021-10-05 07:00:00,68.77,68.77,68.24,68.24,2268000
2021-10-06 07:00:00,68.24,68.62,67.93,68.01,2498500
2021-10-07 07:00:00,68.01,68.08,67.63,67.63,2981800
2021-10-08 07:00:00,67.7,68.54,67.55,68.24,2618600
2021-10-11 07:00:00,68.54,68.84,68.16,68.54,2474800
2021-10-12 07:00:00,68.84,69.53,68.62,68.84,3616300
2021-10-13 07:00:00,69.3,69.53,68.54,68.62,3793100
2021-10-14 07:00:00,68.69,68.92,68.24,68.54,2006400
2021-10-15 07:00:00,68.54,69.07,68.24,68.54,3206000
2021-10-18 07:00:00,68.54,68.62,67.93,68.39,2305800
2021-10-19 07:00:00,68.39,68.92,68.39,68.77,5984500
2021-10-20 07:00:00,68.84,69.0,67.78,68.54,3480500
2021-10-21 07:00:00,68.54,68.62,67.86,67.86,2936500
2021-10-22 07:00:00,68.16,68.92,67.93,68.92,4487700
2021-10-25 07:00:00,68.92,69.0,68.46,68.62,2769500
2021-10-26 07:00:00,68.54,68.69,68.08,68.24,1641200
2021-10-27 07:00:00,68.54,69.0,68.31,68.84,3549900
2021-10-28 07:00:00,68.92,69.68,68.92,69.0,4093700
2021-10-29 07:00:00,69.0,69.3,68.77,69.07,3748500
2021-11-01 07:00:00,69.15,69.53,68.39,68.54,5083800
2021-11-02 07:00:00,68.54,68.54,67.78,67.93,4888900
2021-11-03 07:00:00,67.86,68.16,67.17,67.17,5547900
2021-11-04 07:00:00,67.32,67.55,67.09,67.32,2513000
2021-11-05 07:00:00,67.47,68.08,67.4,67.93,2654600
2021-11-08 07:00:00,68.31,69.38,68.24,69.15,6171800
2021-11-09 07:00:00,69.3,69.38,68.31,68.39,3695000
2021-11-10 07:00:00,68.54,68.62,68.01,68.31,2666100
2021-11-11 07:00:00,68.39,68.84,68.01,68.24,3380600
2021-11-12 07:00:00,68.54,68.62,67.86,68.01,2120400
2021-11-15 07:00:00,68.16,68.24,67.78,67.78,3268000
2021-11-16 07:00:00,67.78,68.01,67.4,67.47,3251700
2021-11-17 07:00:00,67.47,68.24,67.47,67.63,2514400
2021-11-18 07:00:00,67.63,67.63,67.02,67.02,3900000
2021-11-19 07:00:00,67.02,67.32,65.49,65.57,5151200
2021-11-22 07:00:00,65.49,65.88,65.42,65.65,3497600
2021-11-23 07:00:00,65.88,66.03,65.49,65.72,2198800
2021-11-24 07:00:00,65.88,66.64,65.88,66.64,2124500
2021-11-25 07:00:00,66.64,67.17,66.41,66.64,2175400
2021-11-26 07:00:00,66.71,67.63,66.64,67.25,3015700
2021-11-29 07:00:00,66.86,66.94,66.41,66.64,2835900
2021-11-30 07:00:00,66.71,67.63,66.71,66.71,3177100
2021-12-01 07:00:00,67.02,67.47,66.56,66.64,1894500
2021-12-02 07:00:00,66.64,67.02,66.56,66.56,1254100
2021-12-03 07:00:00,66.71,67.02,65.34,65.34,2900400
2021-12-06 07:00:00,65.49,65.95,64.96,64.96,3168200
2021-12-07 07:00:00,65.34,65.88,65.04,65.88,1530000
2021-12-08 07:00:00,65.72,65.88,65.27,65.49,1294500
2021-12-09 07:00:00,65.42,66.33,65.27,66.26,1449900
2021-12-10 07:00:00,65.88,66.26,65.34,65.72,1485000
2021-12-13 07:00:00,65.72,66.1,65.49,65.8,1495700
2021-12-14 07:00:00,65.8,66.18,65.65,65.72,1671200
2021-12-15 07:00:00,65.8,66.03,65.72,65.72,1214100
2021-12-16 07:00:00,65.72,65.95,65.49,65.95,1610300
2021-12-17 07:00:00,65.95,66.03,65.27,65.27,2660200
2021-12-20 07:00:00,65.49,65.72,65.19,65.27,1807000
2021-12-21 07:00:00,65.34,65.49,65.11,65.11,1192900
2021-12-22 07:00:00,65.27,65.65,64.96,65.04,1844400
2021-12-23 07:00:00,65.04,65.04,64.35,64.5,2147800
2021-12-24 07:00:00,64.5,65.49,64.5,65.49,1148400
2021-12-27 07:00:00,65.49,65.8,65.27,65.57,1138300
2021-12-28 07:00:00,65.65,65.65,64.89,65.11,1544400
2021-12-29 07:00:00,65.11,65.19,64.81,64.89,945400
2021-12-30 07:00:00,64.96,65.19,64.81,64.96,893100
2021-12-31 07:00:00,65.11,66.64,64.96,65.8,2325100
2022-01-04 07:00:00,66.41,66.56,66.03,66.03,1885600
2022-01-05 07:00:00,66.1,66.26,65.49,65.65,3124600
2022-01-06 07:00:00,65.57,65.57,64.96,65.04,2848200
2022-01-07 07:00:00,64.96,65.19,64.73,64.89,2553900
2022-01-10 07:00:00,65.66,65.81,64.65,64.81,2146400
2022-01-11 07:00:00,64.73,65.04,64.65,64.81,1829000
2022-01-12 07:00:00,64.89,64.89,64.03,64.34,2183600
2022-01-13 07:00:00,64.58,64.81,64.19,64.34,1711600
2022-01-14 07:00:00,64.34,65.89,64.03,65.58,2516600
2022-01-17 07:00:00,65.81,65.81,64.19,64.19,2100400
2022-01-18 07:00:00,64.19,64.65,63.96,64.58,2100400
2022-01-19 07:00:00,64.19,64.65,64.03,64.58,1764900
2022-01-20 07:00:00,64.26,64.5,64.19,64.26,1488400
2022-01-21 07:00:00,64.26,64.5,63.88,63.96,1576400
2022-01-24 07:00:00,63.96,64.03,62.72,62.72,2222200
2022-01-25 07:00:00,62.33,62.72,61.25,61.32,3758600
2022-01-26 07:00:00,61.4,62.33,61.4,61.71,1452100
2022-01-27 07:00:00,62.02,64.58,62.02,64.34,2039000
2022-01-28 07:00:00,64.26,65.19,64.11,64.34,2257400
2022-02-07 07:00:00,64.42,65.04,64.19,64.65,1324200
2022-02-08 07:00:00,64.58,64.65,63.49,63.49,2708900
2022-02-09 07:00:00,63.49,64.81,63.49,64.11,1799300
2022-02-10 07:00:00,64.11,64.5,63.72,64.03,1612500
2022-02-11 07:00:00,63.88,63.96,63.41,63.49,1624600
2022-02-14 07:00:00,63.1,63.49,62.72,62.79,2971800
2022-02-15 07:00:00,62.79,63.1,62.72,62.87,1465300
2022-02-16 07:00:00,62.87,62.95,62.18,62.25,2825100
2022-02-17 07:00:00,62.33,62.87,62.25,62.56,1787700
2022-02-18 07:00:00,62.02,62.56,62.02,62.41,1808100
2022-02-21 07:00:00,62.64,63.18,62.64,62.72,1280600
2022-02-22 07:00:00,62.64,62.72,61.71,61.94,3204500
2022-02-23 07:00:00,61.94,62.33,61.79,61.94,2200300
2022-02-24 07:00:00,61.94,61.94,60.78,60.86,2723500
2022-02-25 07:00:00,61.17,61.56,61.09,61.09,1347700
2022-02-28 07:00:00,61.09,61.17,60.24,60.7,2258900
2022-03-01 07:00:00,60.7,61.48,60.55,61.32,1273100
2022-03-02 07:00:00,61.32,61.32,60.39,60.78,2037100
2022-03-03 07:00:00,60.94,61.17,60.55,60.7,1486600
2022-03-04 07:00:00,60.7,60.7,60.24,60.32,2511600
2022-03-07 07:00:00,60.32,60.32,59.39,59.46,3530800
2022-03-08 07:00:00,59.08,59.23,58.84,58.92,2383000
2022-03-09 07:00:00,58.84,59.46,58.07,58.15,3003700
2022-03-10 07:00:00,58.84,60.32,58.84,59.7,2971800
2022-03-11 07:00:00,59.77,60.78,59.7,60.39,2322900
2022-03-14 07:00:00,60.39,60.39,59.54,59.77,1654700
2022-03-15 07:00:00,59.62,60.01,59.08,59.77,1482600
2022-03-16 07:00:00,59.77,60.39,59.62,59.85,1850400
2022-03-17 07:00:00,60.08,60.24,59.16,59.16,1354400
2022-03-18 07:00:00,59.31,59.62,58.84,58.84,4233000
2022-03-21 07:00:00,58.84,60.32,58.84,60.08,1884100
2022-03-22 07:00:00,60.32,60.32,59.46,59.54,2390200
2022-03-23 07:00:00,59.46,59.62,58.77,58.92,3226000
2022-03-24 07:00:00,58.84,58.92,58.23,58.54,3389800
2022-03-25 07:00:00,58.54,58.69,58.15,58.23,2699500
2022-03-28 07:00:00,58.3,58.54,56.83,56.83,4038700
2022-03-29 07:00:00,56.91,58.46,56.91,58.46,2139300
2022-03-30 07:00:00,58.46,59.31,58.15,59.0,3413800
2022-03-31 07:00:00,59.0,62.72,58.84,62.64,9645800
2022-04-01 07:00:00,62.72,64.03,62.18,63.26,6112000
2022-04-04 07:00:00,63.49,63.88,63.1,63.65,3808700
2022-04-05 07:00:00,63.34,63.34,62.25,62.25,2202100
2022-04-06 07:00:00,61.94,62.87,61.25,61.4,4306700
2022-04-07 07:00:00,61.86,61.94,60.78,60.78,1760300
2022-04-08 07:00:00,60.78,61.25,59.85,59.85,2738300
2022-04-12 07:00:00,59.85,60.24,59.23,59.46,1776300
2022-04-13 07:00:00,59.46,60.78,59.39,59.77,2118800
2022-04-14 07:00:00,60.01,60.39,59.08,59.08,1810200
2022-04-15 07:00:00,59.23,60.08,58.84,59.23,1362400
2022-04-18 07:00:00,59.23,60.32,59.16,59.62,2564300
2022-04-19 07:00:00,59.7,60.16,58.84,58.84,1670200
2022-04-20 07:00:00,58.84,59.39,58.54,58.54,1931100
2022-04-21 07:00:00,58.3,59.23,58.07,58.07,4615600
2022-04-22 07:00:00,58.61,59.23,58.46,58.77,2800400
2022-04-25 07:00:00,58.84,59.08,56.52,56.91,2659800
2022-04-26 07:00:00,56.91,58.84,54.9,58.77,3883000
2022-04-27 07:00:00,58.23,58.69,57.06,58.07,1826000
2022-04-28 07:00:00,57.99,57.99,57.14,57.53,1911000
2022-04-29 07:00:00,57.61,58.07,57.3,57.45,1630100
2022-05-04 07:00:00,57.45,57.61,56.14,56.14,1763900
2022-05-05 07:00:00,56.68,56.68,55.36,55.83,1548200
2022-05-06 07:00:00,55.28,55.44,53.81,54.36,2109800
2022-05-09 07:00:00,54.36,55.36,53.89,54.2,2392100
2022-05-10 07:00:00,54.2,55.67,54.2,54.66,3106500
2022-05-11 07:00:00,54.66,55.05,53.81,53.81,1793700
2022-05-12 07:00:00,54.04,54.04,51.49,51.49,3189100
2022-05-13 07:00:00,51.88,52.5,51.02,51.18,4590600
2022-05-16 07:00:00,51.57,52.34,50.87,50.95,1977800
2022-05-17 07:00:00,50.79,54.2,50.48,54.2,2105100
2022-05-18 07:00:00,54.2,54.59,53.81,54.43,1983200
2022-05-19 07:00:00,53.81,54.2,53.42,53.42,1449400
2022-05-20 07:00:00,53.42,54.12,52.65,52.73,1296200
2022-05-23 07:00:00,53.04,53.19,51.26,51.34,2022200
2022-05-24 07:00:00,51.64,53.35,51.49,53.35,2033000
2022-05-25 07:00:00,53.35,55.98,53.35,55.67,2362100
2022-05-26 07:00:00,55.67,55.67,54.74,55.21,1530800
2022-05-27 07:00:00,55.21,56.76,54.74,56.52,3456900
2022-05-30 07:00:00,56.44,56.44,55.75,56.14,2124400
2022-05-31 07:00:00,55.83,56.06,55.52,55.52,2058700
2022-06-01 07:00:00,55.36,56.21,55.21,55.67,1229600
2022-06-02 07:00:00,55.75,55.75,54.82,55.05,1487800
2022-06-03 07:00:00,54.97,55.21,54.2,54.43,1052800
2022-06-13 07:00:00,52.96,52.96,51.26,51.41,2379700
2022-06-14 07:00:00,50.72,52.26,50.64,51.18,1393200
2022-06-15 07:00:00,51.18,51.49,49.94,49.94,2680600
2022-06-16 07:00:00,50.41,52.88,50.33,52.65,2215500
2022-06-17 07:00:00,51.8,53.12,50.48,51.64,2502800
2022-06-20 07:00:00,51.41,53.97,51.41,53.42,2588200
2022-06-21 07:00:00,53.58,57.14,53.27,57.06,4839300
2022-06-22 07:00:00,56.6,56.83,54.66,54.66,2214000
2022-06-23 07:00:00,54.66,55.75,54.2,54.74,1103100
2022-06-24 07:00:00,54.97,56.44,54.9,55.36,1684400
2022-06-27 07:00:00,55.59,55.83,54.43,55.05,1804300
2022-06-28 07:00:00,54.66,56.29,54.28,54.82,3037200
2022-06-29 07:00:00,54.66,56.29,54.66,55.98,1941000
2022-06-30 07:00:00,55.98,57.92,55.9,55.9,3582600
2022-07-01 07:00:00,55.98,57.22,55.75,57.06,2859000
2022-07-04 07:00:00,57.3,58.69,57.14,58.15,3139300
2022-07-05 07:00:00,58.3,58.38,56.52,56.6,2590800
2022-07-06 07:00:00,56.84,57.24,55.64,56.6,2360100
2022-07-07 07:00:00,56.6,58.44,56.04,58.44,3049600
2022-07-08 07:00:00,58.44,58.68,58.04,58.44,1704200
2022-07-11 07:00:00,57.8,59.8,57.64,58.44,2556900
2022-07-12 07:00:00,58.44,59.16,58.12,58.68,976100
2022-07-13 07:00:00,58.6,58.92,57.96,58.04,1423500
2022-07-14 07:00:00,57.88,58.6,57.8,57.96,982300
2022-07-15 07:00:00,57.96,58.44,57.32,57.32,1475000
2022-07-18 07:00:00,57.64,57.8,57.24,57.4,1106700
2022-07-19 07:00:00,57.64,58.36,57.32,58.28,1530100
2022-07-20 07:00:00,58.6,58.92,58.28,58.44,1167800
2022-07-21 07:00:00,58.04,58.92,57.8,58.6,1720500
2022-07-22 07:00:00,58.6,58.6,57.64,57.64,712300
2022-07-25 07:00:00,57.64,58.36,57.48,58.36,1242600
2022-07-26 07:00:00,58.36,58.44,57.48,57.64,1154000
2022-07-27 07:00:00,57.64,58.12,57.48,57.8,789500
2022-07-28 07:00:00,58.04,58.28,57.88,58.12,1219400
2022-07-29 07:00:00,58.2,58.92,57.96,58.28,2582800
2022-08-01 07:00:00,58.28,58.84,57.8,58.84,2527600
2022-08-02 07:00:00,58.76,59.4,58.2,58.76,2600900
2022-08-03 07:00:00,58.28,58.84,58.04,58.76,3134700
2022-08-04 07:00:00,58.76,58.76,58.28,58.68,1720600
2022-08-05 07:00:00,58.68,58.76,58.12,58.12,2135400
